Frequency_Hz,COB1_1uA_Input_ASD_nV_per_sqrtHz,COB1_2uA_Input_ASD_nV_per_sqrtHz,COB1_4uA_Input_ASD_nV_per_sqrtHz,COB2_1uA_Input_ASD_nV_per_sqrtHz,COB2_2uA_Input_ASD_nV_per_sqrtHz,COB2_4uA_Input_ASD_nV_per_sqrtHz,COB3_1uA_Input_ASD_nV_per_sqrtHz,COB3_2uA_Input_ASD_nV_per_sqrtHz,COB3_4uA_Input_ASD_nV_per_sqrtHz
3.94444444444444,38.5790222499409,33.9713924043501,102.333071525693,26.591393948652,28.7335049570997,1069.93178288788,38.1939145420137,23.2493135891511,834.20195911369
4,38.274087190972,41.0653800697034,104.613803020146,28.8278605258563,29.9174104148694,1026.30207939016,39.8994605491574,28.2362530687157,921.993567849335
4.05555555555555,26.5528439669364,30.5048243562281,82.4820835124013,26.0827585243418,23.0815973659263,871.604806752893,26.0063071322862,25.9516409380299,963.743223390556
4.11111111111111,33.0264573390289,30.1225809661711,62.3880160892597,19.5665526338197,16.8319325247462,690.742644684595,20.6668394905738,21.4975141830733,1065.01661110249
4.16666666666667,30.343614174005,36.3714007933548,66.6264608424279,21.8494691710997,19.0236944680317,528.760937250401,19.2167910344761,23.0107652370311,1084.11920018722
4.22222222222222,19.1671396090577,38.1255735799452,76.6698062127036,23.708654799416,17.7750672892574,856.433262690528,20.0307759605531,21.4745349899495,1002.80904720547
4.27777777777778,22.5765664912183,32.2010997933839,91.7043606360886,21.9979325857907,19.0906123178296,802.318711573205,23.0905797603028,23.0489008988635,928.833877372537
4.33333333333333,27.3648769692765,29.4929541326899,88.8291671809597,20.5048745317917,20.5127618780582,975.218930580681,30.1542989861542,23.147825347519,786.424851505057
4.38888888888889,26.5604657693597,31.4621610120937,88.7036707919145,20.2330170439643,22.4355046948548,1113.9219506967,31.8772598667655,21.9366043716256,754.432751322176
4.44444444444444,18.3583641571217,30.1452828771442,74.4558934891946,19.4810918279539,26.1018581130525,883.253938656314,21.1739041604183,25.3264170568547,1061.51208874703
4.5,16.3568323973989,37.7886594961126,72.3235362379428,20.2916435570363,21.6977182102453,780.347856162016,23.0621951700354,23.1333312441029,1113.93871389163
4.55555555555555,20.8094440301157,33.3530324802529,78.5810825004197,17.1637176028654,20.5719622755164,1008.18029722309,23.7902945940992,23.682980451675,883.169262373309
4.61111111111111,18.7944756097783,24.4593752133661,70.1296605028934,13.2634529934573,21.6656479660514,902.980325052206,24.3112663526323,21.4265762513007,713.982105569357
4.66666666666667,21.9092929945966,22.5988818365238,68.7259599726125,23.845316247811,18.8947844522924,697.456959226556,26.8897645792506,22.3676511485404,643.864760890629
4.72222222222222,24.7656180522548,28.784807978915,63.4820362851594,22.8334256547227,18.7932105298735,757.719492335301,30.3073591598475,24.4259920633785,855.68221780002
4.77777777777778,26.245334118736,31.5263442528843,80.2787378863135,16.2432714404333,24.4054399117174,784.274842036366,30.5313358732141,19.0881168296388,823.620382804086
4.83333333333333,23.1987225293459,25.7376680250107,75.2435221136149,20.9858111165251,22.6017732631964,884.394081844347,28.9937783304117,23.990226997102,777.812832472944
4.88888888888889,18.6907994042072,29.2704044046386,57.6899127004657,25.4033950220868,19.2365772370911,876.165506021863,24.5897810989548,26.0998998655365,784.324888053282
4.94444444444444,27.9450052158192,34.1857051098883,71.7079388334248,20.2645902825977,22.484918609857,731.745012007191,23.6127396214525,26.1352944108587,754.96004927484
5,36.829902473455,37.0314341641375,71.6805218748313,27.7325095602508,33.430347739138,598.997987969133,30.5157990381343,31.6754394739895,787.888001498821
5.05555555555556,26.3458240877013,35.4428007338842,62.1376786970097,22.2873018649739,22.8974712605643,493.090015193992,28.3499854189026,23.7587584725369,780.394700581184
5.11111111111111,20.3293114328748,36.8953416396475,68.9349072781792,21.203540639102,20.9645711493355,700.650739691558,22.8818077870376,22.6884763533141,803.335825960023
5.16666666666667,19.7305042922303,33.536021567164,67.2782085444382,17.551038126398,17.9239706723982,878.284635180194,20.7070008788007,24.470230011703,832.323380931048
5.22222222222222,17.9710435810539,31.3910552988399,60.6002433281061,19.8500319748764,16.9777719828518,943.541400278458,17.0875577357145,22.6447465691468,952.52492399777
5.27777777777778,20.145433876379,30.5330342509093,61.0540985545754,18.5980022567186,18.561192530636,806.280450355115,16.0125341400751,18.5608665727141,785.209202754188
5.33333333333333,18.5607870655112,30.0024706710363,65.8454200228014,19.0480450567109,24.823346086253,659.943407009726,24.7611612926926,21.7341124124688,793.254155819896
5.38888888888889,19.822478413651,23.2539972598248,63.8140339399437,15.5895598535565,20.3103357595478,674.421003373795,24.6295555037693,18.8581200182278,932.005012832375
5.44444444444444,20.836332105085,28.1105839165868,60.0600879325772,15.46060074222,18.4215155694469,744.349200651221,14.6152317553993,19.2400637484036,939.936843656923
5.5,24.3160068291292,28.1736387603885,68.0709394946253,16.226381664468,17.3321789905365,848.985051905659,18.7448126595146,22.7421807654618,879.39961033838
5.55555555555555,18.9498643100331,28.0899652599301,73.0313620865177,17.2959449084986,16.5772444915342,1081.0505557273,24.0028774917816,20.884950915915,765.519873118004
5.61111111111111,19.883636819456,29.6319459281083,67.4373606617869,14.9177235240654,14.7865364316232,1085.77721224247,20.186081890161,18.9611558048655,653.143814756278
