Frequency_Hz,Current1p2_ASD_V_per_rtHz,NominalCurrent_ASD_V_per_rtHz,Current1p2_vs_Nominal_dB
4.75682846001088,4.78812128871957e-06,5.60882782772373e-06,-1.37413931525783
5.03968419957949,5.25993752734558e-06,5.29740073578948e-06,-0.0616448297419352
5.33935941668014,5.12213880375377e-06,5.31983252457005e-06,-0.328932343883661
5.65685424949238,4.97019916473969e-06,5.39765907849332e-06,-0.716633171600387
5.99322830750673,5.28730738609881e-06,5.25017229501177e-06,0.0612200730980894
6.3496042078728,4.98741261051793e-06,5.50950749930508e-06,-0.864749589883132
6.72717132202972,4.65707543123705e-06,4.99373352641078e-06,-0.606241833499826
7.12718974512272,4.89252435063512e-06,5.22361505434673e-06,-0.568763379342168
7.55099450145355,4.83355282945697e-06,5.23048839819465e-06,-0.685515468805986
8,4.98682484741204e-06,4.8967884880555e-06,0.158255384593887
8.47570475487436,5.10635815688376e-06,5.15921612666276e-06,-0.089448975161173
8.97969638647498,5.03420949321018e-06,5.3906545345984e-06,-0.594204324904687
9.51365692002177,4.91629428359428e-06,5.5896593979445e-06,-1.1149494781457
10.079368399159,5.01040169521863e-06,5.13854462985652e-06,-0.219351744604192
10.6787188333603,4.98786924604977e-06,5.38305398375177e-06,-0.662273499048733
11.3137084989848,4.83418427847111e-06,5.09527700815355e-06,-0.456891961185784
11.9864566150135,4.74079763465158e-06,5.24399211456816e-06,-0.876212250301867
12.6992084157456,5.08092883100702e-06,4.93578708242938e-06,0.251733894155631
13.4543426440594,4.54815226777068e-06,5.13909504159311e-06,-1.06103307020149
14.2543794902454,4.75724659665187e-06,5.28061047108891e-06,-0.906569369179201
15.1019890029071,4.84905367079166e-06,5.04653455973737e-06,-0.346725213906174
16,4.86587536858405e-06,5.01945219590334e-06,-0.269906829432526
16.9514095097487,4.94925185440042e-06,4.88880364975877e-06,0.106739190803508
17.95939277295,4.8159952715153e-06,5.17125205083731e-06,-0.618193085819788
19.0273138400435,4.81263752647034e-06,5.06842921208971e-06,-0.449804643670757
20.158736798318,4.99424924220273e-06,5.04050682434192e-06,-0.0800798936641241
21.3574376667206,4.67788828680927e-06,4.85809265719668e-06,-0.328318951576173
22.6274169979695,4.68829893575051e-06,4.9813837180603e-06,-0.526694029754375
23.9729132300269,4.81967206321296e-06,5.20758813634533e-06,-0.672382793248195
25.3984168314912,4.90710579151051e-06,4.91051785834642e-06,-0.00603747673054586
26.9086852881189,4.98541693441257e-06,5.23847015379779e-06,-0.430059785950766
28.5087589804909,4.83444231671623e-06,5.19657443363731e-06,-0.627415392271578
30.2039780058142,4.85661973007167e-06,5.25929502983008e-06,-0.691868683893827
32,4.94786594845505e-06,5.19809552591901e-06,-0.428526628970791
33.9028190194974,4.7311527711407e-06,5.26431861933904e-06,-0.927503898700685
35.9187855458999,4.96868360737778e-06,5.08516862987638e-06,-0.201280325706078
38.0546276800871,4.74975405064099e-06,5.27189753224247e-06,-0.905916773404144
40.3174735966359,4.83285427741803e-06,5.04986162039127e-06,-0.381515543668842
42.7148753334411,4.71509327689128e-06,5.17880895714711e-06,-0.814792036710189
45.254833995939,4.86809737187097e-06,4.97692754101198e-06,-0.192041229711479
47.9458264600538,4.99177231572889e-06,5.10222064539992e-06,-0.190089352167109
50.7968336629824,1.39974127171523e-05,2.37182413572794e-05,-4.58069432134636
53.8173705762377,4.95365657169475e-06,5.12311010251001e-06,-0.292155902551205
57.0175179609817,4.83982560241183e-06,5.25921426216833e-06,-0.721823037146171
60.4079560116284,4.76025991085072e-06,5.09871755406219e-06,-0.596605775461394
64,4.90530020063863e-06,5.0043870997857e-06,-0.173706097683736
67.8056380389949,4.8091691752848e-06,5.10628779363417e-06,-0.520704669373122
71.8375710917999,4.87095629876888e-06,5.11215525599876e-06,-0.419796033468876
76.1092553601741,4.84747835200659e-06,5.17065918525879e-06,-0.560600694014565
80.6349471932719,4.83735202654481e-06,5.0453749954822e-06,-0.36571514543841
85.4297506668822,4.88294432880331e-06,5.13651262362704e-06,-0.439731738609826
90.5096679918781,4.91649474251933e-06,5.16410670738556e-06,-0.426792571052117
95.8916529201076,4.8657194279163e-06,5.17968926827184e-06,-0.543132888681711
101.593667325965,5.73611072469644e-06,5.72094988217285e-06,0.0229876556232801
107.634741152475,4.82563791827059e-06,5.14338488116943e-06,-0.553885830501989
114.035035921963,4.79319237374615e-06,5.0848043252516e-06,-0.512987705820391
120.815912023257,4.82646137044305e-06,5.10407015948213e-06,-0.485756017975836
128,4.81514348596462e-06,5.11295399726973e-06,-0.521253042415683
135.61127607799,4.83392641381253e-06,5.1280007974732e-06,-0.512960982635415
143.6751421836,4.89595753162421e-06,5.06075458839556e-06,-0.287552710620595
152.218510720348,5.7960474308032e-06,6.06023124554316e-06,-0.387145309209198
161.269894386544,4.8301637620736e-06,5.13888399010641e-06,-0.538139165868353
170.859501333764,4.80245874599736e-06,5.16398983135671e-06,-0.630434710522932
181.019335983756,4.8202161950752e-06,5.15154535145928e-06,-0.577420198752348
191.783305840215,4.8879949456643e-06,5.10357857691735e-06,-0.37488115168642
203.18733465193,4.93807432752872e-06,5.21462747312723e-06,-0.473313315373069
215.269482304951,4.79315452547946e-06,5.09786065712249e-06,-0.535330602407316
228.070071843927,4.80166379771821e-06,5.1062501147093e-06,-0.534206704453409
241.631824046514,4.80918311738357e-06,5.18097255051673e-06,-0.646799549869574
256,4.998264213957e-06,5.25573665840747e-06,-0.436287736637714
271.22255215598,4.8446383164421e-06,5.17695185223271e-06,-0.576255323542658
287.350284367199,4.90551518430402e-06,5.12970384849785e-06,-0.388153370182999
304.437021440697,4.90355174166039e-06,5.14042154893118e-06,-0.409759464512043
322.539788773088,4.93915717994498e-06,5.13858038455891e-06,-0.343806153949894
