Frequency_Hz,Supply3V3_10Capture_ASD_nV_per_sqrtHz,Supply6V6_10Capture_ASD_nV_per_sqrtHz
17.7222222222222,21.4192280165698,17.377769807669
17.7777777777778,20.0506249346988,14.5997455287389
17.8333333333333,20.1951406794193,15.0370753700494
17.8888888888889,22.8544030492204,13.9406139285456
17.9444444444444,26.2522732978173,14.8784981062177
18,24.6075126937848,14.8320758068328
18.0555555555556,25.3381673415629,12.6720128413212
18.1388676195213,18.0529490800449,15.2857464749487
18.2222222222222,18.3792646068331,14.7326781132037
18.2777777777778,17.8248352057085,15.6519533252516
18.3333333333333,23.5959885388935,17.9343289197452
18.3888888888889,25.5020228370568,15.3481658530577
18.4444444444444,16.5800601902381,13.0398559346201
18.5,17.1783696836102,12.9673109505459
18.5555555555556,23.4967143143929,18.3420631547188
18.6111111111111,32.0931062125413,19.9425282488425
18.6944238071539,23.9444173174637,14.4600403109673
18.7777777777778,16.7227727825969,12.1315934387777
18.8333333333333,22.3942610244836,15.5850366599325
18.8888888888889,21.3935732652455,11.4589466056556
18.9444444444444,24.7101883377242,17.6957932616807
19,30.7986008591344,23.7043287813007
19.0555555555556,28.0235017538039,19.5256643818998
19.1388687308392,22.6668173717954,16.2761915876695
19.2222222222222,17.1531611631468,18.104262006785
19.2777777777778,14.2204828142432,18.8223227279466
19.3333333333333,21.7508469713429,17.7034270639152
19.3888888888889,25.399274154629,14.8020222837171
19.4722024092465,22.9785317130496,18.4586420415012
19.5555555555556,19.7571731794556,14.7407808191688
19.6111111111111,22.6942054881894,14.8984448336741
19.6666666666667,22.0470415814349,14.8721155901419
19.7222222222222,22.1587230620526,13.8171350182038
19.7777777777778,22.0863270294483,16.8453554478608
19.8610916860822,21.6111565040742,16.5307185152726
19.9444444444444,38.6417023182827,31.3782873779188
20,68.4213093195407,52.3364549292999
20.0555555555556,40.6116393892062,26.5337233447978
20.1388697317917,24.0342993114786,16.3565638179606
20.2222222222222,23.2798871748452,13.0529229953739
20.2777777777778,28.6205081779914,14.5383101160698
20.3333333333333,32.4403445336894,16.199413650934
20.4166477702104,28.0552419351348,14.0951805645827
20.5,27.4744700053019,16.7266362364471
20.5555555555556,21.9546881987731,12.4994417930828
20.6111111111111,21.6305751830526,12.4097307737895
20.6944258016322,16.8437261045741,12.0071148347942
20.7777777777778,20.5932330595967,16.1958746433049
20.8333333333333,23.8601474553163,15.8004570874341
20.8888888888889,24.2088913818965,17.3421297763821
20.9722038263348,31.2976586921911,21.8467393759296
21.0555555555556,29.1560071928106,16.1982036958567
21.1111111111111,20.3365394823005,15.8488847035914
21.1666666666667,15.2295838716532,17.8897411080702
21.2499818445819,24.2842322965381,18.0020646188423
21.3333333333333,38.1736931019078,21.9998758437238
21.3888888888889,26.5433471061434,22.0650573770833
21.4722042547,18.763089341797,16.1443144074821
21.5555555555556,14.7430017589101,16.9041916366349
21.6111111111111,20.9408095921424,20.9166250133698
21.6944266609687,26.4399064200502,15.1979929136339
21.7777777777778,23.1554567407815,14.0245766515651
21.8333333333333,19.633688096647,12.8192012031231
21.9166490635051,20.9040981957482,14.7057564467283
22,27.5398489966245,16.6961763108968
22.0555555555555,25.2370114381658,15.4321041852611
22.1388714624217,16.5086324037234,15.052541396459
22.2222222222222,18.0247130302947,15.4402232249788
22.2777777777778,18.5520239152037,12.921290422543
22.3610938578263,19.7866929420307,14.305613269788
22.4444444444444,21.8902126010113,11.8879887407783
22.5,17.8706601681016,12.6033536137574
22.5833162498227,23.0807477636904,13.7545443565176
22.6666666666667,25.6785955708837,14.6250727909063
22.7222222222222,22.7926412948165,17.7623580750384
22.8055386385104,21.0289011184659,15.7793828251545
22.8888888888889,20.989550514004,11.4409889020077
22.9722054279127,25.7397318771729,18.3387830305764
23.0555555555556,19.5620272578305,17.0202046319609
23.1111111111111,20.2680894058628,17.1189029160338
23.1944278110386,18.2465962916605,14.9028359622382
23.2777777777778,26.4746713921205,14.2927227008537
23.3610945963741,27.4674775181386,16.6495956775312
23.4444444444444,21.9128168138323,15.2986522445884
23.5277613800284,18.9864669206605,12.2927901462944
23.6111111111111,19.0974868470455,13.3589203125392
23.6666666666667,18.9880981731011,14.5034454988965
23.74998375568,21.14040200253,14.0629241935256
23.8333333333333,22.7447591638897,10.5118223578737
23.9166505355475,21.7612474585814,15.1636257335217
24,27.7875049958722,27.254807490303
24.0833173138483,24.3397930161464,15.5149282940922
24.1666666666667,21.7654263454149,13.1023584809486
24.2499840906146,23.5724592327934,12.682987448451
24.3333333333333,20.5123235066104,18.6814020120198
24.4166508658778,25.831414029738,13.2230886356977
24.5,20.672018429446,14.7424106384684
24.5833176396686,24.3377672494414,13.5173459481716
24.6666666666667,23.8021256532188,14.6362126791128
24.7499844120165,22.4883301531991,13.6692683345627
24.8333333333333,20.9231245474624,12.3571678639243
24.9166511829507,23.5389759391385,14.7435956116137
25,22.0209012970222,18.7236471919326
25.0833179524993,17.1573471362974,17.8852341256547
25.1666666666667,20.5454313092548,16.1789444583383
25.2499847206897,28.4403066615377,17.511176513672
25.3333333333333,18.3949078340796,21.6791520825833
25.4166514875486,22.2632864401472,17.1611716845918
25.5,20.5925385701108,16.9400623645399
