Frequency_Hz,COB1_1uA_Input_ASD_nV_per_sqrtHz
20.8055370123045,15.999387482549
20.916648221919,19.489510113995
21,22.2626929847546
21.083315034394,16.0244960813156
21.1666666666667,17.8897411080702
21.2499818445819,18.0020646188423
21.3333333333333,21.9998758437238
21.416648652536,20.6261489628326
21.5277598566234,14.883215130532
21.6111111111111,20.9166250133698
21.6944266609687,15.1979929136339
21.7777777777778,14.0245766515651
21.8610934632147,13.5723618147087
21.9722046635693,15.9247410932322
22.0555555555555,15.4321041852611
22.1388714624217,15.052541396459
22.2499826605564,14.2365768255729
22.3333333333333,14.6056688095127
22.416649456141,12.9865287312886
22.5277606521376,13.0836507946296
22.6111111111111,13.9590711364548
22.6944274445741,16.2695131845607
22.8055386385104,15.7793828251545
22.9166498316436,13.735085040121
23,20.6449274889079
23.0833166198629,17.0696251095684
23.1944278110386,14.9028359622382
23.2777777777778,14.2927227008537
23.3610945963741,16.6495956775312
23.4722057856616,13.9342116975308
23.5833169742123,12.775178674212
23.6666666666667,14.5034454988965
23.74998375568,14.0629241935256
23.8610949424341,11.0098096759065
23.9722061284869,23.1383038832824
24.0833173138483,15.5149282940922
24.1666666666667,13.1023584809486
24.2499840906146,12.682987448451
24.3610952742885,16.1153516456974
24.4722064573035,14.0823378984811
24.5833176396686,13.5173459481716
24.6666666666667,14.6362126791128
24.7499844120165,13.6692683345627
24.8610955927947,12.4764545881536
24.9722067729528,17.7016658357658
25.0833179524993,17.8852341256547
25.1944291314421,16.5107417323967
25.3055403097893,19.9977161131454
25.4166514875486,17.1611716845918
25.5,16.9400623645399
25.5833182531021,12.6761022566434
25.694429429425,13.6936957024887
25.8055406051864,12.5776203630184
25.9166517803935,12.4962027605072
26.0277629550533,18.3677042255092
26.1388741291728,17.2078488398855
26.249985302759,15.0005416802952
26.3610964758184,16.9910372554864
26.4722076483579,10.1984063951348
26.5833188203838,11.8145699201338
26.6944299919027,13.9746572344996
26.8055411629207,13.030119168589
26.9166523334442,15.1486708968057
27.0277635034791,16.6822039883068
27.1388746730316,16.2073454238119
27.2499858421075,13.7079513405243
27.3610970107127,14.3223009663537
27.4722081788527,13.1793238032612
27.5833193465333,13.9381512616177
27.69443051376,15.9041856063655
27.8055416805382,12.2024789102511
27.9166528468733,14.7266002701854
28.0277640127705,11.1423218473783
28.1666301409417,12.4663807441648
28.3055419256319,15.3554704435608
28.4166530900369,13.6071679244021
28.5277642540269,16.1689498465929
28.6388754176065,13.2235724425684
28.7499865807805,11.8021919684852
28.8610977435537,13.0493817969132
28.9999645238675,14.9228392633456
29.138875648763,12.6575169535652
29.249986810169,19.8651185189494
29.3610979711944,19.088258786705
29.4722091318433,19.8562483615905
29.5833202921202,14.556034208299
29.7221876081286,22.6453235225547
29.8610981912117,20.9955341409788
29.9722093502186,20.8297358456101
30.0833205088718,17.0772238449667
30.2221881807895,18.0263196828976
30.3610984039823,17.2137994855624
30.4722095614275,13.584702835717
30.5833207185361,13.9756746276253
30.7221887348105,17.7234568810053
30.8610986098584,13.6119539012324
30.9722097658171,17.0538038265484
31.1110780422929,16.0831538508538
31.2499876543186,13.8425073048599
31.3610988091699,13.9843221643709
31.4999673394397,15.6560230874005
31.6388766949542,14.9716456165165
31.7499878487388,15.2057341889998
31.8888566266289,15.903478110951
32.0277657319048,23.3855246568377
32.1666346830105,15.3163346155953
32.3055436132585,18.1774336076608
32.416654765303,14.2822400800826
